n, mean, var, SE_mean, SE_var, mean_lower95, mean_upper95, var_lower95, var_upper95
50,-0.273091,2.126528,0.206229,0.429624,-0.677300,0.131119,1.284466,2.968590
50,-0.357179,1.709227,0.184891,0.345316,-0.719565,0.005206,1.032407,2.386046
50,-0.783362,1.766821,0.187980,0.356952,-1.151802,-0.414921,1.067195,2.466446
50,-0.513128,1.896342,0.194748,0.383119,-0.894834,-0.131421,1.145429,2.647256
50,-0.261278,1.464566,0.171147,0.295887,-0.596726,0.074170,0.884628,2.044505
50,-0.383220,2.121452,0.205983,0.428598,-0.786947,0.020507,1.281400,2.961504
50,-0.345339,1.855581,0.192644,0.374884,-0.722921,0.032243,1.120808,2.590353
50,-0.362469,1.776462,0.188492,0.358900,-0.731913,0.006975,1.073019,2.479905
50,-0.385934,2.381610,0.218248,0.481158,-0.813700,0.041832,1.438540,3.324679
50,-0.580434,2.720430,0.233257,0.549610,-1.037616,-0.123251,1.643195,3.797666
50,-0.472678,2.061680,0.203061,0.416522,-0.870677,-0.074679,1.245296,2.878063
50,-0.451487,1.125766,0.150051,0.227439,-0.745587,-0.157387,0.679986,1.571547
50,-0.536695,2.093506,0.204622,0.422952,-0.937754,-0.135637,1.264520,2.922492
50,-0.402863,2.585918,0.227417,0.522434,-0.848600,0.042873,1.561947,3.609890
50,-0.370852,1.934386,0.196692,0.390805,-0.756368,0.014664,1.168408,2.700363
50,-0.772309,2.423660,0.220166,0.489653,-1.203835,-0.340783,1.463940,3.383381
50,-0.809975,2.165566,0.208114,0.437510,-1.217878,-0.402072,1.308046,3.023087
50,-0.375762,2.379286,0.218142,0.480688,-0.803319,0.051796,1.437137,3.321436
50,-0.182157,1.949400,0.197454,0.393838,-0.569166,0.204853,1.177477,2.721324
50,-0.508823,2.409250,0.219511,0.486742,-0.939064,-0.078582,1.455236,3.363264
50,-0.439602,2.210629,0.210268,0.446615,-0.851727,-0.027477,1.335265,3.085994
50,-0.505685,1.806494,0.190079,0.364967,-0.878239,-0.133131,1.091159,2.521830
50,-0.577054,2.348476,0.216725,0.474464,-1.001834,-0.152274,1.418527,3.278424
50,-0.761142,2.137420,0.206757,0.431824,-1.166386,-0.355899,1.291045,2.983796
50,-0.393811,1.237080,0.157295,0.249928,-0.702108,-0.085513,0.747221,1.726939
50,-0.435107,1.569725,0.177185,0.317132,-0.782390,-0.087825,0.948146,2.191305
50,-0.544839,1.764624,0.187863,0.356508,-0.913051,-0.176628,1.065869,2.463380
50,-0.108182,2.343070,0.216475,0.473372,-0.532473,0.316109,1.415261,3.270878
50,-0.214928,1.666933,0.182589,0.336771,-0.572802,0.142946,1.006861,2.327005
50,-0.545848,2.543295,0.225535,0.513823,-0.987896,-0.103800,1.536202,3.550388
50,-0.639709,2.357595,0.217145,0.476306,-1.065313,-0.214105,1.424035,3.291154
50,-0.818930,1.381797,0.166241,0.279165,-1.144761,-0.493098,0.834633,1.928960
50,-0.385310,1.947520,0.197359,0.393458,-0.772133,0.001513,1.176341,2.718698
50,-0.539765,1.625579,0.180310,0.328417,-0.893172,-0.186357,0.981883,2.269276
50,-0.245302,1.791507,0.189289,0.361939,-0.616308,0.125703,1.082107,2.500908
50,-0.158944,1.528893,0.174865,0.308883,-0.501679,0.183792,0.923482,2.134304
50,-0.740636,1.742740,0.186694,0.352087,-1.106557,-0.374715,1.052650,2.432829
50,-0.367536,0.953537,0.138097,0.192644,-0.638206,-0.096866,0.575956,1.331119
50,-0.668723,1.877075,0.193756,0.379226,-1.048485,-0.288961,1.133791,2.620359
50,-0.163908,1.877551,0.193781,0.379322,-0.543718,0.215903,1.134078,2.621023
50,-0.586489,1.904586,0.195171,0.384784,-0.969024,-0.203954,1.150408,2.658763
50,-0.574523,1.812411,0.190390,0.366162,-0.947686,-0.201359,1.094733,2.530089
50,-0.566593,2.270810,0.213111,0.458773,-0.984290,-0.148896,1.371615,3.170004
50,-0.210343,2.235399,0.211443,0.451619,-0.624771,0.204085,1.350226,3.120572
50,-0.642540,1.939929,0.196974,0.391925,-1.028608,-0.256472,1.171756,2.708101
50,-0.679666,2.284961,0.213774,0.461632,-1.098663,-0.260670,1.380163,3.189759
50,-0.402476,1.665401,0.182505,0.336462,-0.760186,-0.044767,1.005936,2.324866
50,-0.624321,2.133914,0.206587,0.431116,-1.029232,-0.219410,1.288927,2.978900
50,-0.374124,2.587701,0.227495,0.522795,-0.820014,0.071767,1.563024,3.612379
50,-1.000031,2.710706,0.232839,0.547645,-1.456396,-0.543666,1.637321,3.784091
50,-0.321226,1.742007,0.186655,0.351938,-0.687070,0.044618,1.052207,2.431806
50,-0.626119,1.849569,0.192331,0.373669,-1.003088,-0.249149,1.117177,2.581961
50,-0.369046,1.861572,0.192954,0.376094,-0.747237,0.009145,1.124427,2.598717
50,-0.376781,1.820437,0.190811,0.367784,-0.750770,-0.002791,1.099581,2.541294
50,-0.423765,1.866543,0.193212,0.377099,-0.802460,-0.045070,1.127429,2.605656
50,-0.859238,1.868752,0.193326,0.377545,-1.238157,-0.480318,1.128764,2.608740
50,-0.596645,1.614732,0.179707,0.326225,-0.948871,-0.244419,0.975331,2.254133
50,-0.550360,1.340916,0.163763,0.270906,-0.871336,-0.229385,0.809940,1.871892
50,-0.533818,2.333595,0.216037,0.471457,-0.957250,-0.110386,1.409538,3.257651
50,-0.496325,1.721534,0.185555,0.347802,-0.860013,-0.132637,1.039841,2.403227
50,-0.488993,2.208552,0.210169,0.446195,-0.900924,-0.077062,1.334010,3.083093
50,-0.437077,1.875200,0.193660,0.378848,-0.816649,-0.057504,1.132659,2.617742
50,-0.577913,1.880936,0.193955,0.380006,-0.958065,-0.197760,1.136123,2.625749
50,-0.366504,1.670440,0.182781,0.337480,-0.724754,-0.008253,1.008979,2.331900
50,-0.515105,2.066033,0.203275,0.417402,-0.913524,-0.116686,1.247926,2.884141
50,-0.491420,1.919451,0.195931,0.387788,-0.875445,-0.107395,1.159387,2.679515
50,-0.529949,2.183370,0.208967,0.441107,-0.939525,-0.120372,1.318800,3.047940
50,-0.465102,2.116082,0.205722,0.427513,-0.868318,-0.061887,1.278156,2.954008
50,-0.220658,1.667280,0.182608,0.336841,-0.578570,0.137253,1.007071,2.327489
50,-0.445932,2.585540,0.227400,0.522358,-0.891637,-0.000228,1.561718,3.609361
50,-0.930530,2.172368,0.208440,0.438885,-1.339073,-0.521987,1.312154,3.032582
50,-0.652219,1.931615,0.196551,0.390245,-1.037459,-0.266979,1.166734,2.696495
50,-0.295748,2.355214,0.217035,0.475825,-0.721137,0.129641,1.422597,3.287831
50,-0.259374,1.649287,0.181620,0.333206,-0.615349,0.096601,0.996203,2.302372
50,-0.685949,2.035353,0.201760,0.411203,-1.081398,-0.290499,1.229394,2.841311
50,-0.546743,2.120374,0.205931,0.428380,-0.950367,-0.143119,1.280749,2.959999
50,-0.640474,2.923145,0.241791,0.590564,-1.114385,-0.166564,1.765638,4.080651
50,-0.347458,2.136654,0.206720,0.431669,-0.752629,0.057713,1.290582,2.982726
50,0.005134,2.906048,0.241083,0.587110,-0.467389,0.477656,1.755311,4.056784
50,-0.398509,2.228062,0.211095,0.450137,-0.812256,0.015238,1.345795,3.110330
50,-0.744925,1.637734,0.180983,0.330872,-1.099650,-0.390199,0.989224,2.286244
50,-0.639704,1.525537,0.174673,0.308205,-0.982064,-0.297345,0.921455,2.129619
50,-0.618698,2.125755,0.206192,0.429467,-1.022834,-0.214562,1.283999,2.967511
50,-0.744654,1.701419,0.184468,0.343739,-1.106211,-0.383097,1.027692,2.375147
50,-0.220910,1.961446,0.198063,0.396272,-0.609114,0.167293,1.184753,2.738139
50,-0.454460,2.018986,0.200947,0.407897,-0.848316,-0.060604,1.219509,2.818464
50,-0.565120,2.389608,0.218614,0.482774,-0.993603,-0.136636,1.443371,3.335844
50,-0.835115,1.735654,0.186314,0.350655,-1.200291,-0.469938,1.048370,2.422937
50,-0.649376,2.195110,0.209529,0.443479,-1.060052,-0.238700,1.325891,3.064330
50,-0.511511,2.033321,0.201659,0.410793,-0.906763,-0.116259,1.228167,2.838474
50,-0.279231,1.569559,0.177176,0.317099,-0.626495,0.068034,0.948045,2.191073
50,-0.662542,1.588017,0.178214,0.320828,-1.011842,-0.313242,0.959194,2.216840
50,-0.193055,2.777319,0.235683,0.561103,-0.654994,0.268883,1.677557,3.877081
50,-0.492569,2.390018,0.218633,0.482857,-0.921089,-0.064048,1.443619,3.336417
50,-0.741400,1.410760,0.167974,0.285017,-1.070629,-0.412172,0.852127,1.969392
50,-0.507970,2.010290,0.200514,0.406140,-0.900977,-0.114963,1.214256,2.806324
50,-0.739906,1.916977,0.195805,0.387288,-1.123684,-0.356129,1.157893,2.676061
50,-0.230401,1.987037,0.199351,0.401442,-0.621129,0.160326,1.200210,2.773863
50,-0.352044,1.556588,0.176442,0.314478,-0.697870,-0.006218,0.940210,2.172965
50,-0.721006,1.939676,0.196961,0.391874,-1.107049,-0.334963,1.171603,2.707748
50,-0.412453,1.113968,0.149263,0.225056,-0.705008,-0.119898,0.672859,1.555077
50,-0.342844,2.468007,0.222171,0.498613,-0.778300,0.092612,1.490726,3.445287
50,-0.524514,2.249428,0.212105,0.454453,-0.940240,-0.108788,1.358700,3.140156
50,-0.461350,1.777870,0.188567,0.359184,-0.830941,-0.091759,1.073870,2.481871
50,-0.709968,2.065445,0.203246,0.417283,-1.108330,-0.311606,1.247571,2.883320
50,-0.379750,1.671810,0.182856,0.337757,-0.738147,-0.021353,1.009807,2.333813
50,-0.149922,1.936304,0.196789,0.391192,-0.535629,0.235786,1.169566,2.703041
50,-0.830985,2.227867,0.211086,0.450097,-1.244714,-0.417256,1.345677,3.110057
50,-0.979705,1.390531,0.166765,0.280930,-1.306565,-0.652845,0.839909,1.941153
50,-0.620215,1.891088,0.194478,0.382057,-1.001392,-0.239037,1.142255,2.639920
50,-0.643349,1.507355,0.173629,0.304532,-0.983662,-0.303035,0.910473,2.104237
50,-0.245903,2.336050,0.216150,0.471953,-0.669558,0.177751,1.411021,3.261078
50,-0.267289,2.434705,0.220667,0.491885,-0.699797,0.165219,1.470611,3.398799
50,-0.506558,2.075631,0.203746,0.419341,-0.905901,-0.107215,1.253723,2.897540
50,-0.401115,2.064683,0.203208,0.417129,-0.799404,-0.002827,1.247110,2.882256
50,-0.318664,2.435221,0.220691,0.491989,-0.751218,0.113890,1.470923,3.399519
50,-0.586720,2.232737,0.211317,0.451081,-1.000900,-0.172539,1.348618,3.116855
50,-0.450701,2.926547,0.241932,0.591252,-0.924887,0.023485,1.767693,4.085400
50,-0.940726,2.218129,0.210624,0.448130,-1.353550,-0.527903,1.339795,3.096463
50,-0.511359,2.337364,0.216211,0.472219,-0.935133,-0.087585,1.411815,3.262913
50,-0.429145,1.540453,0.175525,0.311219,-0.773174,-0.085116,0.930465,2.150441
50,-0.378321,1.696877,0.184221,0.342821,-0.739395,-0.017247,1.024948,2.368806
50,-0.417826,1.739766,0.186535,0.351486,-0.783435,-0.052217,1.050854,2.428678
50,-0.737689,1.892355,0.194543,0.382313,-1.118994,-0.356385,1.143021,2.641690
50,-0.514163,1.639856,0.181100,0.331301,-0.869118,-0.159207,0.990506,2.289206
50,-0.458893,1.672779,0.182909,0.337952,-0.817394,-0.100392,1.010392,2.335166
50,-0.337558,1.495924,0.172970,0.302222,-0.676578,0.001462,0.903568,2.088280
50,-0.280606,1.379632,0.166110,0.278728,-0.606182,0.044970,0.833326,1.925938
50,-0.221459,1.701607,0.184478,0.343776,-0.583036,0.140117,1.027805,2.375409
50,-0.212492,2.099403,0.204910,0.424143,-0.614116,0.189131,1.268082,2.930724
50,-0.641234,1.737037,0.186389,0.350934,-1.006556,-0.275912,1.049205,2.424868
50,-0.535088,1.843748,0.192029,0.372493,-0.911464,-0.158712,1.113661,2.573836
50,-0.071194,2.257447,0.212483,0.456073,-0.487660,0.345272,1.363544,3.151351
50,0.267712,1.385077,0.166438,0.279828,-0.058506,0.593930,0.836614,1.933539
50,-0.360079,2.011748,0.200587,0.406434,-0.753229,0.033071,1.215136,2.808360
50,-0.883053,2.496876,0.223467,0.504445,-1.321048,-0.445057,1.508163,3.485588
50,-0.369861,2.468922,0.222213,0.498798,-0.805397,0.065676,1.491279,3.446565
50,-0.639829,2.471095,0.222310,0.499236,-1.075558,-0.204101,1.492591,3.449598
50,-0.401528,1.709641,0.184913,0.345400,-0.763957,-0.039098,1.032658,2.386624
50,-0.190720,2.933555,0.242221,0.592668,-0.665473,0.284034,1.771927,4.095184
50,-0.389632,2.790069,0.236223,0.563679,-0.852629,0.073366,1.685258,3.894880
50,-0.724636,1.450456,0.170321,0.293036,-1.058464,-0.390807,0.876105,2.024807
50,-0.583248,1.775354,0.188433,0.358676,-0.952577,-0.213919,1.072350,2.478358
50,-0.469907,2.025875,0.201290,0.409289,-0.864435,-0.075380,1.223670,2.828081
50,-0.644140,2.154317,0.207573,0.435238,-1.050982,-0.237298,1.301251,3.007384
50,-0.582149,2.063675,0.203159,0.416925,-0.980340,-0.183958,1.246502,2.880849
50,-0.517081,2.018647,0.200930,0.407828,-0.910904,-0.123258,1.219304,2.817991
50,-0.158078,1.987075,0.199353,0.401450,-0.548810,0.232653,1.200233,2.773916
50,-0.402386,2.412442,0.219656,0.487387,-0.832912,0.028140,1.457163,3.367720
50,-0.403520,2.211589,0.210314,0.446809,-0.815734,0.008695,1.335845,3.087334
50,-0.297360,2.061760,0.203065,0.416538,-0.695366,0.100647,1.245345,2.878176
50,-0.660117,2.278299,0.213462,0.460286,-1.078502,-0.241731,1.376139,3.180460
50,-0.504203,2.299166,0.214437,0.464502,-0.924500,-0.083906,1.388743,3.209589
50,-0.586785,2.037148,0.201849,0.411566,-0.982409,-0.191161,1.230479,2.843818
50,-0.553334,1.397781,0.167199,0.282394,-0.881045,-0.225623,0.844288,1.951274
50,-0.593537,1.748812,0.187019,0.353313,-0.960095,-0.226979,1.056317,2.441306
50,-0.483192,1.195058,0.154600,0.241438,-0.786208,-0.180176,0.721839,1.668277
50,-0.354910,1.609311,0.179405,0.325130,-0.706544,-0.003276,0.972056,2.246565
50,-0.540172,1.853751,0.192549,0.374514,-0.917568,-0.162776,1.119703,2.587799
50,-0.365231,2.319154,0.215367,0.468540,-0.787351,0.056889,1.400816,3.237492
50,-0.362753,1.792910,0.189363,0.362222,-0.733904,0.008398,1.082954,2.502866
50,-0.555574,2.000750,0.200037,0.404212,-0.947647,-0.163501,1.208493,2.793006
50,-0.518102,2.424714,0.220214,0.489866,-0.949721,-0.086482,1.464576,3.384852
50,-0.489120,1.921885,0.196055,0.388279,-0.873389,-0.104852,1.160857,2.682913
50,-0.687559,1.665038,0.182485,0.336389,-1.045230,-0.329889,1.005717,2.324360
50,-0.546051,2.429075,0.220412,0.490747,-0.978059,-0.114044,1.467211,3.390940
50,-0.264112,2.072451,0.203590,0.418698,-0.663149,0.134925,1.251802,2.893100
50,-0.130274,2.140700,0.206915,0.432487,-0.535829,0.275280,1.293026,2.988374
50,-0.703173,1.847029,0.192199,0.373156,-1.079884,-0.326462,1.115643,2.578415
50,-0.250635,1.376904,0.165946,0.278177,-0.575889,0.074620,0.831678,1.922129
50,-0.579714,1.677055,0.183142,0.338816,-0.938673,-0.220756,1.012975,2.341135
50,-0.298040,2.715636,0.233051,0.548641,-0.754820,0.158739,1.640299,3.790974
50,-0.388332,2.382641,0.218295,0.481366,-0.816191,0.039526,1.439163,3.326119
50,-0.801374,3.062353,0.247481,0.618689,-1.286437,-0.316310,1.849723,4.274983
50,-0.500942,1.866348,0.193202,0.377059,-0.879618,-0.122267,1.127312,2.605385
50,-0.515409,2.946984,0.242775,0.595381,-0.991248,-0.039570,1.780038,4.113931
50,-0.608610,1.801313,0.189806,0.363920,-0.980629,-0.236590,1.088029,2.514597
50,-0.197923,1.771568,0.188232,0.357911,-0.566858,0.171012,1.070063,2.473074
50,-0.454099,1.519643,0.174336,0.307014,-0.795797,-0.112402,0.917895,2.121391
50,-0.695534,2.591428,0.227659,0.523548,-1.141746,-0.249323,1.565275,3.617581
50,-0.373207,1.710472,0.184958,0.345567,-0.735725,-0.010690,1.033159,2.387784
50,-0.754948,2.328958,0.215822,0.470521,-1.177959,-0.331937,1.406738,3.251179
50,-0.345429,1.714043,0.185151,0.346289,-0.708325,0.017467,1.035317,2.392770
50,-0.360932,1.726962,0.185847,0.348899,-0.725193,0.003329,1.043120,2.410804
50,-0.542376,2.205615,0.210029,0.445602,-0.954033,-0.130718,1.332236,3.078994
50,-0.656619,2.728787,0.233615,0.551298,-1.114504,-0.198735,1.648243,3.809332
50,-0.445573,1.813245,0.190433,0.366331,-0.818823,-0.072324,1.095237,2.531254
50,-0.905174,1.781927,0.188782,0.360004,-1.275186,-0.535162,1.076320,2.487534
50,-0.185427,2.129898,0.206393,0.430304,-0.589957,0.219103,1.286501,2.973294
50,-0.691166,1.958002,0.197889,0.395576,-1.079028,-0.303304,1.182673,2.733332
50,-0.621812,2.402338,0.219196,0.485346,-1.051436,-0.192188,1.451061,3.353616
50,-0.590361,2.058411,0.202900,0.415862,-0.988044,-0.192678,1.243322,2.873500
50,-0.683664,1.700044,0.184393,0.343461,-1.045074,-0.322253,1.026861,2.373227
50,-0.703911,1.988156,0.199407,0.401668,-1.094748,-0.313073,1.200886,2.775425
50,-0.831335,2.174877,0.208561,0.439392,-1.240114,-0.422556,1.313670,3.036085
50,-0.488997,2.859987,0.239165,0.577805,-0.957760,-0.020234,1.727490,3.992483
50,-0.496972,1.595311,0.178623,0.322302,-0.847073,-0.146871,0.963600,2.227022
50,-0.617562,1.751801,0.187179,0.353917,-0.984433,-0.250690,1.058123,2.445479
50,-0.225058,2.117794,0.205805,0.427859,-0.628436,0.178321,1.279190,2.956398
50,-0.291157,2.073439,0.203639,0.418898,-0.690289,0.107975,1.252399,2.894479
50,-0.368087,2.017262,0.200861,0.407549,-0.761775,0.025601,1.218467,2.816058
50,-0.273288,2.468034,0.222173,0.498618,-0.708747,0.162170,1.490742,3.445325
50,-0.385341,1.700382,0.184412,0.343529,-0.746788,-0.023894,1.027065,2.373699
50,-0.450810,1.583083,0.177937,0.319831,-0.799567,-0.102053,0.956214,2.209951
50,-0.718240,2.186090,0.209098,0.441657,-1.128071,-0.308409,1.320442,3.051737
50,-0.520830,2.407491,0.219431,0.486387,-0.950914,-0.090746,1.454173,3.360809
50,-0.278573,2.575082,0.226940,0.520245,-0.723375,0.166229,1.555401,3.594762
50,-0.525021,2.622031,0.228999,0.529730,-0.973859,-0.076182,1.583760,3.660302
50,-0.556483,2.545755,0.225644,0.514320,-0.998744,-0.114221,1.537687,3.553822
50,-0.055295,2.014867,0.200742,0.407065,-0.448750,0.338159,1.217021,2.812714
50,-0.520368,1.567387,0.177053,0.316660,-0.867392,-0.173344,0.946733,2.188040
50,-0.377999,1.765566,0.187913,0.356698,-0.746308,-0.009689,1.066437,2.464694
50,-0.266073,3.230128,0.254170,0.652584,-0.764247,0.232101,1.951063,4.509194
50,-0.454379,1.936549,0.196802,0.391242,-0.840111,-0.068648,1.169715,2.703383
50,-0.480558,2.302280,0.214582,0.465131,-0.901140,-0.059977,1.390624,3.213936
50,-0.383524,1.749469,0.187054,0.353446,-0.750151,-0.016897,1.056714,2.442223
50,-0.340848,1.496965,0.173030,0.302433,-0.679987,-0.001710,0.904197,2.089732
50,-0.544328,1.430733,0.169159,0.289052,-0.875879,-0.212777,0.864192,1.997275
50,-0.242221,1.880226,0.193919,0.379863,-0.622302,0.137860,1.135695,2.624758
50,-0.507976,2.281021,0.213589,0.460836,-0.926612,-0.089341,1.377782,3.184259
50,-0.432961,1.897657,0.194816,0.383385,-0.814799,-0.051122,1.146223,2.649091
50,-0.490997,2.042305,0.202104,0.412608,-0.887122,-0.094873,1.233594,2.851017
50,-0.627795,2.684173,0.231697,0.542285,-1.081921,-0.173669,1.621294,3.747051
50,-0.267852,2.030018,0.201495,0.410126,-0.662783,0.127079,1.226172,2.833865
50,-0.300776,1.734673,0.186262,0.350457,-0.665849,0.064297,1.047777,2.421568
50,-0.974812,1.871743,0.193481,0.378149,-1.354034,-0.595589,1.130570,2.612915
50,-0.548366,2.013145,0.200656,0.406717,-0.941652,-0.155080,1.215980,2.810310
50,-0.416604,1.489739,0.172612,0.300973,-0.754923,-0.078285,0.899833,2.079646
50,-0.397254,1.821117,0.190846,0.367921,-0.771313,-0.023195,1.099992,2.542243
50,-0.203103,2.320605,0.215435,0.468833,-0.625355,0.219149,1.401692,3.239518
50,-0.230754,2.103810,0.205125,0.425034,-0.632799,0.171291,1.270744,2.936877
50,-0.743607,2.081536,0.204036,0.420534,-1.143518,-0.343697,1.257290,2.905783
50,-0.962373,2.002660,0.200133,0.404598,-1.354634,-0.570113,1.209647,2.795672
50,-0.706221,2.154351,0.207574,0.435245,-1.113067,-0.299376,1.301272,3.007431
50,-0.139641,1.851880,0.192452,0.374136,-0.516846,0.237564,1.118573,2.585187
50,-0.692923,2.495795,0.223419,0.504227,-1.130823,-0.255022,1.507510,3.484079
50,-0.721099,1.713481,0.185121,0.346175,-1.083935,-0.358262,1.034977,2.391985
50,-0.556359,2.011913,0.200595,0.406468,-0.949525,-0.163193,1.215236,2.808590
50,-0.303584,2.262391,0.212715,0.457072,-0.720506,0.113338,1.366530,3.158253
50,-0.549784,1.313384,0.162073,0.265344,-0.867448,-0.232121,0.793310,1.833457
50,-0.905229,1.757269,0.187471,0.355022,-1.272673,-0.537786,1.061426,2.453112
50,-0.633860,2.744462,0.234285,0.554465,-1.093058,-0.174662,1.657710,3.831213
50,-0.391098,1.822580,0.190923,0.368217,-0.765307,-0.016889,1.100875,2.544285
50,-0.835044,2.240140,0.211667,0.452577,-1.249911,-0.420177,1.353090,3.127190
50,-0.180365,2.266299,0.212899,0.457862,-0.597647,0.236917,1.368890,3.163708
50,-0.236395,2.264318,0.212806,0.457461,-0.653495,0.180704,1.367694,3.160942
50,-0.589139,2.366827,0.217570,0.478171,-1.015576,-0.162703,1.429611,3.304043
50,-0.641701,1.997075,0.199854,0.403470,-1.033415,-0.249988,1.206273,2.787876
50,-0.478708,1.348734,0.164240,0.272485,-0.800618,-0.156799,0.814662,1.882805
50,-0.650135,2.373155,0.217860,0.479450,-1.077141,-0.223129,1.433434,3.312876
50,-0.493362,2.772603,0.235483,0.560150,-0.954908,-0.031816,1.674708,3.870498
50,-0.571161,1.584437,0.178013,0.320105,-0.920067,-0.222255,0.957032,2.211842
50,-0.288634,2.650856,0.230254,0.535554,-0.739933,0.162664,1.601171,3.700542
50,-0.515121,1.729637,0.185991,0.349439,-0.879664,-0.150578,1.044736,2.414538
50,-0.694064,1.381034,0.166195,0.279011,-1.019806,-0.368323,0.834173,1.927896
50,-0.365060,2.545597,0.225637,0.514288,-0.807308,0.077188,1.537592,3.553602
50,-0.177570,1.359514,0.164895,0.274663,-0.500763,0.145624,0.821174,1.897855
50,-0.416038,2.427760,0.220352,0.490482,-0.847929,0.015853,1.466416,3.389105
50,-0.336394,3.278496,0.256066,0.662356,-0.838284,0.165496,1.980278,4.576714
50,-0.942788,2.027816,0.201386,0.409681,-1.337504,-0.548071,1.224842,2.830791
50,-0.300771,1.672922,0.182916,0.337981,-0.659288,0.057745,1.010479,2.335365
50,-0.306920,1.801989,0.189841,0.364057,-0.679009,0.065169,1.088437,2.515540
50,-0.338889,1.993753,0.199687,0.402799,-0.730276,0.052499,1.204267,2.783239
50,-0.488391,2.147799,0.207258,0.433921,-0.894617,-0.082165,1.297314,2.998284
50,-0.621303,2.352453,0.216908,0.475267,-1.046443,-0.196164,1.420929,3.283977
50,-0.366241,2.312589,0.215062,0.467214,-0.787763,0.055281,1.396851,3.228328
50,-0.727044,1.799230,0.189696,0.363499,-1.098849,-0.355240,1.086771,2.511689
50,-0.443220,1.932614,0.196602,0.390447,-0.828560,-0.057881,1.167338,2.697890
